Invoice_ID,Booking_Date,Invoice_Date,Model,Variant,Fuel_Type,Color,Sales_Channel,Salesperson_ID,Ex_Showroom_Price,Discount,Finance_Used,Exchange_Used,Gross_Margin,Net_Sale_Price
INV11489,2025-01-23,2025-08-04,Baleno,Top,Petrol,Blue,Referral,SP6,1613088,23279,Yes,Yes,112270,1589809
INV11490,2025-07-30,2025-11-25,Venue,Base,Petrol,White,Digital,SP20,1646602,26570,Yes,No,128447,1620032
INV11491,2025-11-19,2024-08-15,Swift,Mid,EV,Black,Digital,SP1,1624232,43030,No,No,43461,1581202
INV11492,2024-01-03,2024-04-11,Swift,Base,Petrol,White,Digital,SP12,859830,62245,No,Yes,25351,797585
INV11493,2025-03-04,2025-08-09,Nexon,Mid,EV,Red,Walk-in,SP7,1723786,55467,Yes,Yes,67031,1668319
INV11494,2024-05-21,2025-02-20,Nexon,Base,EV,Red,Digital,SP8,1733068,35133,No,No,119053,1697935
INV11495,2025-01-10,2024-08-03,City,Base,Diesel,Blue,Digital,SP9,1485593,78731,No,Yes,102628,1406862
INV11496,2025-10-31,2025-02-10,Venue,Base,Petrol,Black,Walk-in,SP2,777633,43805,Yes,Yes,124720,733828
INV11497,2024-11-19,2025-02-02,Creta,Base,Petrol,Silver,Referral,SP17,559789,43998,Yes,No,144501,515791
INV11498,2024-05-25,2025-12-15,Creta,Mid,Diesel,Black,Digital,SP20,1860423,17238,No,Yes,59718,1843185
INV11499,2024-10-19,2025-12-04,Venue,Mid,EV,White,Corporate,SP13,1625201,68264,No,Yes,130632,1556937
INV11500,2025-10-26,2025-05-13,Creta,Top,Petrol,Red,Referral,SP5,1021564,48245,No,No,147535,973319
INV11501,2025-03-07,2025-04-09,Swift,Base,EV,White,Corporate,SP10,1027339,23557,No,Yes,110577,1003782
INV11502,2025-12-05,2025-11-21,Creta,Mid,Diesel,Blue,Digital,SP12,669162,70474,Yes,No,146875,598688
INV11503,2025-08-07,2025-12-31,Creta,Mid,EV,Red,Walk-in,SP17,1330989,65667,No,No,111212,1265322
INV11504,2025-02-02,2024-03-22,Venue,Mid,Petrol,Silver,Walk-in,SP6,895771,65074,No,Yes,120017,830697
INV11505,2024-12-09,2025-08-26,Venue,Base,EV,Red,Walk-in,SP3,1495807,58204,Yes,Yes,32777,1437603
INV11506,2024-05-19,2025-11-17,Creta,Top,EV,Black,Digital,SP15,1676414,25575,Yes,No,109856,1650839
INV11507,2024-07-05,2024-12-30,Baleno,Mid,Petrol,Black,Digital,SP7,1090282,76024,Yes,No,28308,1014258
INV11508,2024-03-01,2024-06-11,Venue,Base,Petrol,Red,Corporate,SP6,876149,20069,Yes,Yes,63441,856080
INV11509,2025-01-14,2024-02-17,City,Mid,EV,Blue,Walk-in,SP4,1302498,24400,Yes,No,133682,1278098
INV11510,2025-12-10,2025-05-25,City,Mid,EV,Black,Digital,SP19,1160081,24146,Yes,Yes,100865,1135935
INV11511,2025-03-15,2024-11-24,Swift,Top,Diesel,Black,Referral,SP5,1292736,6846,Yes,No,33882,1285890
INV11512,2024-11-14,2024-04-25,Creta,Mid,Petrol,Silver,Digital,SP3,1791517,40352,No,No,134883,1751165
INV11513,2024-10-28,2024-12-02,Baleno,Mid,EV,Red,Digital,SP9,1255584,23694,No,No,24714,1231890
INV11514,2024-12-09,2024-05-26,Swift,Base,Petrol,Black,Referral,SP6,840907,21740,Yes,Yes,111586,819167
INV11515,2024-01-11,2025-07-28,Creta,Base,Diesel,Blue,Walk-in,SP13,873167,49438,No,No,63432,823729
INV11516,2024-03-02,2024-11-18,Venue,Top,EV,White,Referral,SP20,1142059,30996,No,No,101289,1111063
INV11517,2024-08-13,2025-03-18,City,Base,EV,Red,Walk-in,SP4,575842,63874,Yes,No,115515,511968
INV11518,2024-06-01,2024-01-13,Nexon,Base,EV,Silver,Referral,SP2,502589,59682,Yes,No,130625,442907
INV11519,2025-12-11,2025-05-08,Baleno,Top,Petrol,Black,Corporate,SP4,887167,44200,Yes,Yes,100166,842967
INV11520,2025-07-17,2025-12-01,Nexon,Mid,Diesel,Blue,Walk-in,SP8,1978870,22970,Yes,No,145934,1955900
INV11521,2025-07-24,2024-10-13,City,Top,Petrol,Red,Digital,SP13,1780193,10895,Yes,Yes,37658,1769298
INV11522,2025-08-06,2025-12-20,Nexon,Base,EV,Blue,Corporate,SP10,554918,38071,No,No,89245,516847
INV11523,2025-10-21,2024-04-23,Venue,Top,Diesel,Blue,Walk-in,SP18,507711,52268,No,No,118642,455443
INV11524,2025-07-28,2025-04-24,Creta,Mid,EV,Silver,Walk-in,SP9,1766548,22258,Yes,Yes,125065,1744290
INV11525,2024-11-05,2024-01-22,Venue,Top,EV,Red,Walk-in,SP1,821574,57300,Yes,Yes,138199,764274
INV11526,2024-08-30,2024-12-14,Nexon,Base,Petrol,Black,Referral,SP13,1218687,61915,No,No,122579,1156772
INV11527,2025-05-07,2025-12-26,Venue,Base,EV,Silver,Walk-in,SP18,1778890,8444,No,No,147597,1770446
INV11528,2024-12-31,2025-11-13,City,Top,Diesel,Black,Digital,SP15,1250506,75147,No,No,97027,1175359
INV11529,2024-11-25,2025-07-19,Baleno,Mid,EV,White,Walk-in,SP2,1389037,76064,Yes,Yes,70808,1312973
INV11530,2024-04-16,2024-11-15,Venue,Top,EV,Blue,Digital,SP11,758989,66535,Yes,No,59530,692454
INV11531,2024-08-13,2024-05-05,City,Mid,Petrol,White,Digital,SP14,1880255,3760,No,Yes,28834,1876495
INV11532,2024-08-05,2024-10-03,Baleno,Mid,Diesel,Blue,Digital,SP15,1373002,36884,Yes,No,34358,1336118
INV11533,2025-05-20,2024-07-22,Creta,Top,Petrol,Silver,Corporate,SP14,621315,26022,No,Yes,29872,595293
INV11534,2024-09-15,2024-07-12,Nexon,Mid,EV,Black,Digital,SP16,1453680,54504,Yes,Yes,78694,1399176
INV11535,2025-05-31,2025-11-11,Creta,Base,Petrol,Black,Referral,SP15,1922831,43130,Yes,Yes,107193,1879701
INV11536,2024-02-23,2025-10-25,Swift,Top,Petrol,Silver,Walk-in,SP19,803874,43881,No,No,143498,759993
INV11537,2024-02-16,2025-06-30,City,Mid,Petrol,Red,Referral,SP9,1671828,62399,No,No,70321,1609429
INV11538,2025-12-27,2025-11-26,Baleno,Base,Petrol,White,Corporate,SP5,1685598,36451,Yes,Yes,110363,1649147
INV11539,2025-11-19,2024-10-12,Venue,Top,EV,White,Walk-in,SP5,1753159,51413,No,Yes,93709,1701746
INV11540,2025-06-04,2024-02-26,Creta,Base,EV,Black,Digital,SP11,1470513,62278,Yes,Yes,36685,1408235
INV11541,2024-04-08,2024-10-29,Baleno,Base,Diesel,Black,Walk-in,SP20,1504354,29639,No,No,31333,1474715
INV11542,2024-01-20,2024-06-11,City,Base,Petrol,Black,Corporate,SP4,1442781,34621,No,No,136254,1408160
INV11543,2025-07-26,2024-01-19,Swift,Mid,Petrol,Silver,Corporate,SP20,1182121,13079,Yes,No,31356,1169042
INV11544,2025-05-04,2025-01-04,Creta,Top,Diesel,Red,Referral,SP18,695507,6895,Yes,Yes,60584,688612
INV11545,2025-02-22,2024-09-20,Nexon,Top,Petrol,White,Walk-in,SP3,563944,52142,Yes,No,130453,511802
INV11546,2025-11-20,2024-04-22,Baleno,Mid,Diesel,Blue,Walk-in,SP4,965718,12552,No,No,71362,953166
INV11547,2024-03-02,2025-05-02,Nexon,Top,EV,Silver,Walk-in,SP14,1656013,48821,No,No,31344,1607192
INV11548,2024-05-24,2024-11-22,Baleno,Base,Diesel,White,Referral,SP7,1675370,33630,Yes,Yes,134491,1641740
INV11549,2024-08-03,2025-06-25,Baleno,Top,Petrol,Red,Corporate,SP8,834267,70063,No,No,64619,764204
INV11550,2024-01-03,2025-10-08,City,Mid,Diesel,Silver,Digital,SP16,785024,12247,Yes,No,125534,772777
INV11551,2024-06-08,2025-08-01,City,Base,EV,White,Walk-in,SP20,1488131,17603,Yes,No,127107,1470528
INV11552,2024-04-29,2024-03-05,City,Mid,Petrol,Silver,Referral,SP15,1983545,45564,Yes,No,101331,1937981
INV11553,2024-03-29,2024-10-18,Venue,Base,EV,White,Referral,SP7,1514170,527,Yes,No,115279,1513643
INV11554,2024-11-24,2024-01-25,Baleno,Base,EV,White,Digital,SP17,1374261,56521,Yes,Yes,141276,1317740
INV11555,2025-08-02,2025-07-02,Creta,Top,Diesel,Red,Corporate,SP12,1156921,68458,No,Yes,21943,1088463
INV11556,2024-12-22,2024-01-01,Nexon,Base,EV,Blue,Walk-in,SP18,553205,5849,No,Yes,110185,547356
INV11557,2025-09-01,2025-07-02,City,Mid,Petrol,Red,Walk-in,SP14,606948,50314,Yes,Yes,80217,556634
INV11558,2024-09-23,2024-05-20,City,Top,EV,White,Referral,SP15,1870530,45724,No,No,132319,1824806
INV11559,2025-09-08,2025-10-09,Nexon,Mid,EV,Silver,Corporate,SP15,875233,17230,Yes,No,41021,858003
INV11560,2024-11-18,2024-07-06,Nexon,Base,Diesel,Red,Walk-in,SP5,1879912,72495,No,Yes,28348,1807417
INV11561,2025-09-26,2024-05-07,Baleno,Mid,EV,Blue,Digital,SP16,1111442,42730,No,Yes,97286,1068712
INV11562,2025-06-24,2024-07-19,City,Mid,Diesel,White,Corporate,SP5,718480,3323,Yes,Yes,90921,715157
INV11563,2025-10-10,2024-05-06,Nexon,Base,Diesel,Red,Corporate,SP2,1015985,445,No,No,36639,1015540
INV11564,2024-07-13,2024-09-13,Venue,Top,Petrol,Red,Referral,SP20,1957931,9963,Yes,No,105030,1947968
INV11565,2024-11-27,2025-11-06,Venue,Mid,Petrol,Red,Referral,SP9,628514,50511,No,No,84566,578003
INV11566,2024-06-18,2025-06-30,City,Base,Petrol,Red,Walk-in,SP9,1319409,15437,Yes,Yes,62011,1303972
INV11567,2025-06-04,2024-07-12,Nexon,Top,Petrol,Silver,Referral,SP4,504983,16855,Yes,Yes,134577,488128
INV11568,2025-04-07,2025-12-03,Baleno,Top,Diesel,Blue,Corporate,SP15,1195269,10847,Yes,Yes,123336,1184422
INV11569,2024-02-09,2024-04-13,Baleno,Top,EV,Blue,Walk-in,SP11,1525926,3236,Yes,No,124565,1522690
INV11570,2025-06-20,2025-06-18,Baleno,Mid,Petrol,White,Walk-in,SP1,1744128,61897,Yes,No,137105,1682231
INV11571,2024-09-17,2024-09-21,Swift,Mid,Petrol,Black,Corporate,SP18,1859749,13487,Yes,Yes,38640,1846262
INV11572,2025-01-29,2025-01-18,City,Mid,Petrol,Silver,Walk-in,SP1,667806,77384,No,Yes,55402,590422
INV11573,2024-08-13,2024-09-16,Baleno,Top,EV,White,Digital,SP8,1229714,62423,Yes,No,85088,1167291
INV11574,2024-05-03,2025-02-17,Venue,Mid,Petrol,White,Digital,SP16,1756102,13155,No,No,80240,1742947
INV11575,2024-02-07,2024-12-23,Nexon,Base,EV,Red,Walk-in,SP18,1787602,11255,Yes,Yes,21891,1776347
INV11576,2024-11-23,2024-03-15,Creta,Mid,Diesel,Black,Referral,SP9,1141800,1979,No,Yes,48259,1139821
INV11577,2024-09-07,2024-12-20,Creta,Mid,Diesel,Black,Digital,SP12,566786,21305,Yes,No,83021,545481
INV11578,2024-06-24,2025-08-06,Baleno,Top,Diesel,Silver,Walk-in,SP19,766902,74543,Yes,Yes,48987,692359
INV11579,2025-08-24,2024-07-06,Creta,Mid,EV,Black,Digital,SP18,1913387,35094,No,Yes,72616,1878293
INV11580,2025-03-29,2025-11-15,Creta,Base,Petrol,White,Referral,SP5,1910877,35098,Yes,No,30683,1875779
INV11581,2024-02-06,2024-10-16,Swift,Top,Petrol,Black,Corporate,SP2,582673,33770,Yes,Yes,81083,548903
INV11582,2024-11-11,2024-02-14,Venue,Base,Petrol,Black,Walk-in,SP7,1908359,9734,Yes,No,29967,1898625
INV11583,2025-11-18,2025-07-26,Venue,Top,Petrol,Blue,Walk-in,SP10,652904,71984,Yes,Yes,97664,580920
INV11584,2025-08-15,2024-03-23,Swift,Top,Petrol,White,Walk-in,SP15,1419372,39605,No,No,60194,1379767
INV11585,2024-04-23,2024-05-02,Swift,Mid,EV,Black,Walk-in,SP7,759111,77932,Yes,Yes,120274,681179
INV11586,2024-02-09,2024-12-23,Creta,Base,Diesel,Black,Walk-in,SP5,1139157,55619,No,Yes,113831,1083538
INV11587,2024-10-27,2025-06-11,City,Top,Petrol,Red,Walk-in,SP15,1992457,27881,Yes,Yes,105873,1964576
INV11588,2024-08-11,2024-03-06,Nexon,Mid,Diesel,Black,Referral,SP20,1793520,63401,Yes,No,82661,1730119
INV11589,2024-11-13,2025-10-18,Nexon,Top,EV,Black,Corporate,SP20,935078,31177,Yes,Yes,107738,903901
INV11590,2024-12-14,2025-01-09,Creta,Top,EV,Blue,Referral,SP15,781872,40122,Yes,Yes,92307,741750
INV11591,2024-04-24,2024-06-10,Nexon,Top,Petrol,White,Referral,SP10,933073,35297,No,No,63452,897776
INV11592,2025-11-28,2025-01-14,Swift,Top,EV,Silver,Corporate,SP14,1969975,36680,Yes,Yes,32857,1933295
INV11593,2024-11-18,2025-10-17,Venue,Top,Diesel,White,Referral,SP10,981537,51044,Yes,No,51301,930493
INV11594,2025-07-21,2024-12-23,Nexon,Top,Petrol,Red,Digital,SP17,1960732,44084,Yes,No,75900,1916648
INV11595,2024-02-09,2024-07-06,Creta,Mid,Petrol,White,Referral,SP14,1149307,34189,No,No,51460,1115118
INV11596,2024-02-09,2024-11-17,City,Top,Diesel,Black,Walk-in,SP2,1947072,13510,No,Yes,106923,1933562
INV11597,2024-10-15,2025-03-25,Creta,Base,Petrol,Red,Digital,SP16,1651124,22152,No,No,69800,1628972
INV11598,2024-09-18,2025-04-18,Baleno,Mid,Petrol,White,Digital,SP13,895380,26445,No,Yes,29832,868935
INV11599,2024-08-03,2024-01-13,Creta,Base,Diesel,Red,Corporate,SP9,1932009,76688,Yes,No,67408,1855321
INV11600,2024-05-26,2024-07-02,Swift,Top,Petrol,Silver,Referral,SP7,985940,71153,Yes,Yes,32626,914787
INV11601,2024-12-01,2024-04-20,Venue,Base,Petrol,White,Referral,SP16,1939788,1195,No,No,77872,1938593
INV11602,2024-06-16,2025-05-22,Venue,Top,Diesel,Black,Digital,SP10,841768,59949,Yes,No,104021,781819
INV11603,2024-04-01,2024-10-16,Nexon,Top,EV,Red,Referral,SP9,817234,25433,Yes,Yes,98959,791801
INV11604,2024-12-18,2024-10-21,Swift,Mid,Diesel,Blue,Referral,SP7,1964308,5305,No,No,116939,1959003
INV11605,2025-07-24,2025-03-26,Baleno,Mid,Petrol,Red,Corporate,SP16,1722178,58860,Yes,Yes,116159,1663318
INV11606,2025-07-24,2024-08-02,Swift,Top,Diesel,Blue,Digital,SP9,1652849,73613,No,No,36802,1579236
INV11607,2025-11-11,2025-09-23,Creta,Mid,Petrol,Black,Walk-in,SP17,756196,48648,No,Yes,36333,707548
INV11608,2024-12-28,2025-07-20,Swift,Base,Petrol,Silver,Digital,SP20,723626,63090,No,No,55120,660536
INV11609,2025-07-10,2024-01-27,Swift,Mid,Diesel,Blue,Corporate,SP7,710704,42113,No,No,113621,668591
INV11610,2024-12-10,2025-09-21,Baleno,Mid,Petrol,Silver,Corporate,SP11,736579,42642,No,Yes,42159,693937
INV11611,2025-11-23,2024-08-18,Creta,Base,EV,Red,Corporate,SP8,1442302,33062,No,No,44660,1409240
INV11612,2024-06-18,2025-07-18,City,Mid,Petrol,Black,Referral,SP7,894079,71633,Yes,Yes,76843,822446
INV11613,2024-12-21,2024-11-16,City,Top,Diesel,Blue,Digital,SP19,1040436,41604,Yes,Yes,145179,998832
INV11614,2024-07-09,2024-08-20,Venue,Base,EV,Red,Referral,SP20,586545,6678,Yes,No,54519,579867
INV11615,2025-10-28,2025-10-31,Nexon,Top,EV,White,Referral,SP12,1603035,32121,No,No,114333,1570914
INV11616,2025-02-25,2025-03-12,Swift,Base,Petrol,Red,Digital,SP7,1238705,48503,No,No,104577,1190202
INV11617,2025-11-30,2025-06-16,Venue,Top,Diesel,Silver,Corporate,SP8,828333,71279,No,Yes,64935,757054
INV11618,2024-01-07,2025-02-06,Baleno,Top,Petrol,Black,Walk-in,SP7,901345,16494,Yes,Yes,42507,884851
INV11619,2024-05-12,2024-02-22,City,Mid,Petrol,Black,Walk-in,SP6,591954,44185,Yes,No,91060,547769
INV11620,2025-07-10,2024-11-08,Swift,Top,Diesel,Red,Digital,SP9,1444545,9678,No,Yes,104271,1434867
INV11621,2024-01-31,2024-10-07,Baleno,Mid,Diesel,White,Digital,SP13,1113667,37632,No,No,77223,1076035
INV11622,2025-06-18,2025-12-26,Nexon,Base,Petrol,Silver,Corporate,SP7,783197,46235,No,No,47675,736962
INV11623,2025-03-01,2024-01-31,Baleno,Top,EV,Red,Digital,SP8,1382816,1648,No,No,133487,1381168
INV11624,2025-01-28,2024-12-02,Swift,Top,Petrol,Red,Digital,SP17,996626,67917,No,Yes,37673,928709
INV11625,2025-11-02,2024-07-01,Nexon,Base,EV,Black,Corporate,SP17,1716852,16489,Yes,Yes,129619,1700363
INV11626,2024-12-28,2024-01-23,Baleno,Base,Petrol,Silver,Corporate,SP16,732415,77281,No,No,55470,655134
INV11627,2025-03-12,2025-06-27,Nexon,Top,Diesel,White,Referral,SP2,1413107,5818,No,Yes,61603,1407289
INV11628,2025-10-31,2025-03-21,Swift,Base,EV,Black,Digital,SP8,1904469,33149,No,No,104825,1871320
INV11629,2025-07-04,2024-03-14,Swift,Mid,Diesel,Red,Walk-in,SP17,954318,27312,No,No,51230,927006
INV11630,2024-03-22,2024-01-10,Nexon,Base,Diesel,Black,Digital,SP13,1687939,37124,Yes,Yes,34542,1650815
INV11631,2024-12-21,2025-04-28,Creta,Base,Diesel,Black,Walk-in,SP18,778429,1316,No,No,130563,777113
INV11632,2024-09-14,2025-03-31,Venue,Top,Diesel,Blue,Walk-in,SP10,1509926,70990,No,No,81407,1438936
INV11633,2025-12-18,2025-07-19,Baleno,Mid,Diesel,Black,Walk-in,SP2,823733,60046,No,No,73821,763687
INV11634,2025-08-11,2025-07-17,Baleno,Base,Petrol,Black,Referral,SP2,513944,78643,Yes,No,55690,435301
INV11635,2025-06-07,2025-10-21,Creta,Mid,EV,Silver,Corporate,SP14,1125329,69610,No,No,26654,1055719
INV11636,2024-10-21,2024-06-08,Creta,Mid,Petrol,Black,Corporate,SP16,1381993,64042,Yes,Yes,87557,1317951
INV11637,2024-08-11,2024-01-14,Creta,Mid,Petrol,White,Referral,SP7,501607,23102,No,Yes,132259,478505
INV11638,2025-06-08,2024-06-26,City,Top,Petrol,Red,Corporate,SP12,1808890,31957,No,No,105544,1776933
INV11639,2024-02-15,2025-02-15,City,Base,Diesel,Silver,Referral,SP14,1551529,12872,No,Yes,108264,1538657
INV11640,2025-10-28,2024-02-22,Nexon,Top,Petrol,Black,Digital,SP4,1494426,50094,No,No,109698,1444332
INV11641,2024-04-22,2025-02-11,City,Base,EV,White,Referral,SP4,1348115,47719,No,No,47446,1300396
INV11642,2024-08-20,2024-01-22,Swift,Base,Petrol,Red,Corporate,SP18,1530661,73885,No,No,115515,1456776
INV11643,2024-01-17,2024-01-30,Nexon,Top,Diesel,Silver,Corporate,SP3,1396020,19693,No,No,68484,1376327
INV11644,2024-12-25,2025-12-03,Baleno,Mid,EV,White,Digital,SP1,1538525,50478,No,Yes,64078,1488047
INV11645,2024-08-10,2024-09-16,Venue,Mid,EV,Black,Referral,SP17,1821874,43677,No,Yes,134824,1778197
INV11646,2025-11-30,2024-07-23,Swift,Base,EV,Blue,Digital,SP7,1411974,60012,Yes,No,24225,1351962
INV11647,2025-03-23,2024-02-28,Baleno,Top,EV,Blue,Walk-in,SP16,1755522,10760,Yes,Yes,144098,1744762
INV11648,2024-12-30,2025-04-15,Baleno,Mid,Petrol,Silver,Referral,SP5,1848413,11584,Yes,No,94745,1836829
INV11649,2025-11-05,2025-04-10,Nexon,Mid,Diesel,White,Digital,SP19,1214090,2106,Yes,Yes,130196,1211984
INV11650,2024-11-21,2024-01-12,Creta,Base,EV,Red,Digital,SP7,1809668,13669,No,No,101259,1795999
INV11651,2025-04-11,2025-09-22,Creta,Base,EV,White,Corporate,SP14,851314,25223,No,No,65487,826091
INV11652,2025-02-17,2024-10-16,Swift,Top,Diesel,Blue,Referral,SP2,1968084,60666,Yes,No,88676,1907418
INV11653,2025-03-30,2024-12-19,Creta,Base,Petrol,Silver,Walk-in,SP3,1069399,35706,Yes,Yes,31721,1033693
INV11654,2025-08-08,2025-09-30,Baleno,Mid,EV,Black,Walk-in,SP17,1492957,68019,Yes,Yes,22587,1424938
INV11655,2024-08-20,2024-03-15,Creta,Mid,Petrol,White,Referral,SP16,968897,61585,Yes,No,128878,907312
INV11656,2024-08-11,2025-12-16,City,Mid,Petrol,Blue,Referral,SP8,1774901,27482,No,Yes,59437,1747419
INV11657,2025-02-15,2025-07-14,Creta,Mid,Petrol,Red,Digital,SP18,801635,60369,Yes,Yes,38989,741266
INV11658,2025-07-25,2025-08-13,Baleno,Top,Petrol,Silver,Corporate,SP15,1565481,34143,No,Yes,52726,1531338
INV11659,2024-11-30,2025-03-16,Nexon,Top,EV,Black,Corporate,SP7,1578849,24240,No,Yes,90540,1554609
INV11660,2024-08-09,2024-08-28,Swift,Base,EV,White,Corporate,SP9,1673767,10015,No,Yes,145967,1663752
INV11661,2024-02-06,2024-06-02,Venue,Base,Petrol,Red,Referral,SP6,1926656,63023,Yes,Yes,99837,1863633
INV11662,2024-10-04,2024-04-05,Creta,Base,Petrol,Black,Corporate,SP18,1705882,51500,Yes,Yes,118215,1654382
INV11663,2024-07-14,2025-12-26,Baleno,Top,Diesel,Blue,Digital,SP18,1758533,63925,No,Yes,113639,1694608
INV11664,2025-04-28,2024-10-20,Venue,Mid,Diesel,Blue,Referral,SP14,566538,49631,Yes,Yes,145437,516907
INV11665,2024-08-29,2024-07-27,Venue,Base,Diesel,Red,Referral,SP14,1653146,76190,Yes,Yes,61168,1576956
INV11666,2024-11-19,2024-12-08,City,Mid,EV,Blue,Corporate,SP14,1187933,63652,No,Yes,84669,1124281
INV11667,2025-12-31,2024-03-28,Venue,Base,Diesel,Silver,Walk-in,SP4,762025,51087,No,Yes,93040,710938
INV11668,2024-07-10,2025-01-24,Nexon,Base,EV,Red,Walk-in,SP4,1931852,79789,Yes,Yes,122114,1852063
INV11669,2024-01-17,2024-11-20,Baleno,Base,EV,Blue,Digital,SP15,695392,54909,No,No,91616,640483
INV11670,2025-06-07,2024-06-05,Baleno,Base,EV,White,Corporate,SP15,1677569,11565,Yes,No,27408,1666004
INV11671,2025-02-04,2025-10-29,Creta,Base,EV,Blue,Corporate,SP18,1297762,27597,Yes,Yes,24153,1270165
INV11672,2025-12-05,2025-10-12,Creta,Mid,Diesel,Silver,Referral,SP14,1771688,65623,No,Yes,144887,1706065
INV11673,2024-01-22,2025-09-24,Creta,Base,Petrol,Black,Referral,SP1,1760164,9432,No,Yes,31055,1750732
INV11674,2025-04-18,2025-07-30,Nexon,Mid,Petrol,Black,Corporate,SP10,647083,74300,Yes,No,39760,572783
INV11675,2024-04-29,2025-09-10,Venue,Top,Petrol,Blue,Referral,SP20,1632113,65714,No,No,37752,1566399
INV11676,2024-07-28,2025-10-20,Venue,Base,Diesel,Black,Corporate,SP10,1085273,49314,Yes,Yes,109729,1035959
INV11677,2024-11-01,2024-05-16,City,Mid,Petrol,Blue,Digital,SP10,931508,41965,No,Yes,23800,889543
INV11678,2024-09-26,2025-11-04,Nexon,Top,Diesel,Silver,Referral,SP2,1146592,67957,Yes,Yes,86573,1078635
INV11679,2025-12-04,2025-03-03,Creta,Top,Diesel,Black,Corporate,SP8,636322,43715,No,Yes,50054,592607
INV11680,2025-11-17,2025-03-27,Swift,Top,Diesel,White,Referral,SP1,758116,53450,Yes,Yes,81816,704666
INV11681,2024-10-11,2025-09-03,City,Mid,Petrol,Blue,Digital,SP1,533087,61902,Yes,No,46866,471185
INV11682,2025-12-16,2024-05-20,Swift,Base,Petrol,Black,Referral,SP4,1624528,28317,No,Yes,20992,1596211
INV11683,2025-11-06,2024-03-23,Venue,Base,Petrol,Silver,Corporate,SP7,536368,66753,Yes,No,43696,469615
INV11684,2024-08-14,2024-06-25,City,Mid,EV,Silver,Referral,SP9,1357247,35242,Yes,Yes,80282,1322005
INV11685,2025-01-15,2024-07-16,City,Base,Diesel,White,Referral,SP16,1639269,929,Yes,Yes,122814,1638340
INV11686,2025-04-04,2025-09-15,Baleno,Mid,EV,Silver,Corporate,SP5,1083188,13580,Yes,No,118697,1069608
INV11687,2024-01-07,2025-07-21,Venue,Base,Diesel,Silver,Walk-in,SP2,1927206,20742,Yes,No,93541,1906464
INV11688,2024-01-29,2025-11-21,Venue,Top,Petrol,Black,Referral,SP11,1200526,17833,No,Yes,72838,1182693
INV11689,2024-02-02,2025-02-24,Nexon,Base,Diesel,Blue,Referral,SP18,722182,71347,Yes,No,49400,650835
INV11690,2025-10-07,2025-02-04,City,Mid,Diesel,Red,Digital,SP19,656405,74155,Yes,Yes,102277,582250
INV11691,2024-03-19,2025-11-28,Venue,Mid,EV,Silver,Walk-in,SP13,631016,13527,Yes,No,138692,617489
INV11692,2025-04-03,2025-04-15,City,Top,Diesel,Silver,Digital,SP11,1777723,58139,No,No,148575,1719584
INV11693,2025-07-23,2024-08-05,Nexon,Mid,Petrol,Red,Corporate,SP20,548070,69585,No,Yes,37565,478485
INV11694,2025-06-21,2025-12-29,Nexon,Base,Diesel,Silver,Corporate,SP19,900337,41057,Yes,Yes,59585,859280
INV11695,2025-04-26,2025-09-23,Baleno,Base,Diesel,Black,Digital,SP17,1170037,67439,Yes,No,54833,1102598
INV11696,2025-03-05,2024-06-23,City,Top,Diesel,Black,Referral,SP5,1211921,44261,No,Yes,141559,1167660
INV11697,2024-10-11,2024-01-23,Venue,Mid,EV,Red,Walk-in,SP13,1514281,70912,No,No,32094,1443369
INV11698,2025-05-30,2025-12-25,Venue,Top,Diesel,Silver,Digital,SP20,1373841,42,Yes,No,51280,1373799
INV11699,2024-04-08,2024-08-22,City,Base,Diesel,Silver,Digital,SP1,1586240,22769,No,Yes,66647,1563471
INV11700,2025-01-31,2024-01-13,City,Top,EV,Blue,Corporate,SP10,1416358,67113,Yes,No,64378,1349245
INV11701,2025-05-03,2024-04-10,City,Mid,EV,Silver,Referral,SP8,1439947,77918,Yes,Yes,39513,1362029
INV11702,2024-02-08,2025-06-19,Creta,Top,EV,Black,Walk-in,SP8,811356,22449,Yes,Yes,20154,788907
INV11703,2024-09-27,2025-06-06,Venue,Mid,EV,White,Digital,SP19,1501635,38653,No,No,115798,1462982
INV11704,2024-06-05,2025-03-27,Nexon,Mid,Petrol,White,Walk-in,SP6,1623852,28859,Yes,Yes,48134,1594993
INV11705,2024-03-15,2025-03-06,Venue,Base,Petrol,White,Walk-in,SP12,565231,8576,Yes,No,128050,556655
INV11706,2024-05-09,2025-08-28,Creta,Base,Diesel,White,Digital,SP7,1718692,45874,No,No,28678,1672818
INV11707,2025-11-17,2025-12-13,City,Base,Petrol,Silver,Walk-in,SP16,1832467,77199,Yes,Yes,26294,1755268
INV11708,2024-03-24,2025-06-16,Baleno,Mid,Diesel,Silver,Corporate,SP9,1261816,36345,Yes,Yes,29574,1225471
INV11709,2024-01-22,2025-12-23,City,Top,Petrol,Blue,Referral,SP10,1971921,70780,Yes,No,55183,1901141
INV11710,2025-04-03,2025-10-13,City,Mid,EV,Silver,Referral,SP10,1810757,69428,No,Yes,68747,1741329
INV11711,2025-06-22,2024-10-19,Creta,Base,EV,White,Referral,SP10,597847,4321,No,No,86606,593526
INV11712,2025-12-07,2024-04-10,Venue,Base,Petrol,Red,Corporate,SP20,1277725,5776,Yes,No,38638,1271949
